shift,date,age,latitude,longitude,primary_fur_color,location,specific_location,running,chasing,climbing,eating,foraging,other_activities,kuks,quaas,moans,tail_flags,tail_twitches,approaches,indifferent,runs_from,unique_squirrel_id
PM,2018-10-10 00:00:00,Adult,40.7707024146365,-73.9789971286844,Cinnamon,Ground Plane,,false,false,false,true,true,,false,false,false,false,true,false,false,false,5A-PM-1010-04
AM,2018-10-19 00:00:00,Adult,40.7959403112722,-73.9581007437094,Gray,Above Ground,,false,false,true,false,false,,true,false,false,true,false,false,true,false,38C-AM-1019-06
PM,2018-10-13 00:00:00,Adult,40.7697788641081,-73.9694166642262,Gray,Ground Plane,,false,false,false,true,true,,false,false,false,false,false,false,true,false,8I-PM-1013-03
PM,2018-10-06 00:00:00,Juvenile,40.7974664985551,-73.9568524771058,Gray,Ground Plane,By The Road,false,false,false,false,true,,false,false,false,false,false,true,false,false,40C-PM-1006-06
PM,2018-10-12 00:00:00,Adult,40.7716114164002,-73.9786351029146,Gray,Ground Plane,elevated ground,false,true,false,false,true,,false,false,false,true,false,false,true,false,6A-PM-1012-06
PM,2018-10-20 00:00:00,Adult,40.7715946097064,-73.9758128509653,Gray,Above Ground,,false,false,true,false,false,,false,false,false,false,false,false,false,false,7C-PM-1020-03
PM,2018-10-17 00:00:00,Adult,40.7906166981409,-73.9590191812452,Gray,Ground Plane,treed area,false,false,false,true,true,,false,false,false,false,false,false,false,true,32E-PM-1017-08
PM,2018-10-13 00:00:00,?,40.7923714941429,-73.9638812060405,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,32A-PM-1013-02
PM,2018-10-13 00:00:00,Adult,40.7700678919108,-73.9692676659807,Cinnamon,Above Ground,,false,false,true,true,true,,false,false,false,false,false,false,false,true,8I-PM-1013-08
AM,2018-10-07 00:00:00,Adult,40.7778238570396,-73.9729786570879,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,true,14B-AM-1007-01
PM,2018-10-19 00:00:00,Adult,40.7771060594808,-73.97063044051,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,false,14D-PM-1019-14
AM,2018-10-12 00:00:00,Adult,40.7686868456917,-73.976658503418,Gray,Ground Plane,,false,true,true,false,false,,false,false,false,false,true,false,true,false,4D-AM-1012-03
AM,2018-10-18 00:00:00,Juvenile,40.785308737683,-73.9689893412693,Gray,Above Ground,Tree,false,false,true,false,false,,false,false,false,false,false,false,true,false,23A-AM-1018-03
AM,2018-10-12 00:00:00,Adult,40.7912866208106,-73.9544553697736,Gray,Ground Plane,,false,false,false,true,false,,false,false,false,false,false,false,false,false,34I-AM-1012-01
PM,2018-10-13 00:00:00,Adult,40.7677999753976,-73.979636950073,Cinnamon,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,1C-PM-1013-10
PM,2018-10-20 00:00:00,Adult,40.7717766893833,-73.9754822938869,Gray,Ground Plane,,false,false,false,true,false,,false,false,false,false,false,false,false,false,7C-PM-1020-01
AM,2018-10-07 00:00:00,Adult,40.7724138070355,-73.9708781504528,Gray,Above Ground,,false,false,true,false,false,,false,false,false,false,false,false,false,false,10F-AM-1007-03
PM,2018-10-06 00:00:00,Juvenile,40.7914179994956,-73.9605163698302,Gray,Ground Plane,,true,false,true,true,false,,false,false,false,false,true,false,false,true,32D-PM-1006-05
AM,2018-10-06 00:00:00,Adult,40.7677630862626,-73.9736896363006,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,4G-AM-1006-01
PM,2018-10-13 00:00:00,Juvenile,40.7945464262112,-73.96143417385,,Ground Plane,,false,false,false,true,false,did not notice dog sitting a few yards away (10-20 ft),false,false,false,false,true,false,true,false,35B-PM-1013-02
AM,2018-10-10 00:00:00,Adult,40.7795591281979,-73.9642988690682,Gray,Ground Plane,,false,false,true,true,true,,false,false,false,false,false,false,true,true,19H-AM-1010-04
AM,2018-10-19 00:00:00,Adult,40.7934034811368,-73.9522677657659,Cinnamon,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,true,38I-AM-1019-02
AM,2018-10-13 00:00:00,Adult,40.7893787188526,-73.9596865318094,Gray,Above Ground,,true,false,true,false,false,,false,false,false,false,false,false,false,false,31F-AM-1013-01
PM,2018-10-06 00:00:00,Adult,40.7696367609606,-73.9713379914423,Gray,Ground Plane,middle of grass,false,false,false,true,true,,false,false,false,false,true,true,false,false,7H-PM-1006-01
AM,2018-10-18 00:00:00,Adult,40.7973951649254,-73.951448051873,Gray,Ground Plane,,true,false,false,false,false,,false,false,false,false,false,false,true,false,42G-AM-1018-02
PM,2018-10-18 00:00:00,Adult,40.7747979614577,-73.9711673006524,Cinnamon,Ground Plane,,false,false,false,false,true,,false,false,false,false,true,false,true,false,12E-PM-1018-05
AM,2018-10-14 00:00:00,Adult,40.7808289765857,-73.96393252683,Gray,Above Ground,,false,false,false,true,false,,false,false,false,false,false,false,true,false,21G-AM-1014-04
PM,2018-10-10 00:00:00,Adult,40.7686218881386,-73.9734605176646,Gray,Ground Plane,,false,false,false,true,true,,false,false,false,false,false,false,false,true,5G-PM-1010-02
AM,2018-10-17 00:00:00,Adult,40.7789922281625,-73.9675917702187,Gray,Above Ground,Shore,false,false,true,false,true,,false,false,false,false,false,false,true,false,17E-AM-1017-02
PM,2018-10-12 00:00:00,Adult,40.7936908887644,-73.9564228238736,Gray,Ground Plane,,false,false,false,false,false,,false,false,false,false,false,false,false,false,36F-PM-1012-06
PM,2018-10-14 00:00:00,Adult,40.7961254697958,-73.95795157569,Gray,Ground Plane,,true,false,false,true,false,,false,false,false,true,false,false,false,true,38C-PM-1014-04
AM,2018-10-08 00:00:00,Adult,40.7727130476777,-73.9739737592602,Gray,Ground Plane,,true,false,false,false,false,,false,false,false,false,false,false,true,false,9D-AM-1008-04
PM,2018-10-10 00:00:00,Adult,40.7708863131336,-73.9771800098131,Cinnamon,Ground Plane,,true,false,false,false,false,,false,false,false,false,false,false,false,true,5C-PM-1010-03
AM,2018-10-14 00:00:00,Adult,40.7897200025671,-73.9596904740342,Gray,Ground Plane,,true,false,false,false,false,,false,false,false,false,false,false,false,true,31E-AM-1014-01
PM,2018-10-13 00:00:00,Adult,40.7730671417653,-73.9697159562944,Gray,Ground Plane,Near Summerstage,false,false,false,false,true,,false,false,false,false,false,false,true,false,11G-PM-1013-02
PM,2018-10-06 00:00:00,Adult,40.7898646293603,-73.9604482901468,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,31E-PM-1006-07
PM,2018-10-06 00:00:00,Adult,40.7696174874596,-73.9706308500637,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,false,7H-PM-1006-10
PM,2018-10-08 00:00:00,Adult,40.7772180370053,-73.9699188544459,Gray,Ground Plane,,false,false,false,true,true,,false,false,false,false,false,false,true,false,15E-PM-1008-09
PM,2018-10-07 00:00:00,Adult,40.7726424441344,-73.9737329655838,Gray,Ground Plane,,false,false,false,true,false,,false,false,false,false,false,false,true,false,8D-PM-1007-02
AM,2018-10-12 00:00:00,Adult,40.7717715634438,-73.9766348078633,Gray,Ground Plane,,true,false,false,false,true,hopping around grass,false,false,false,false,false,false,true,false,7C-AM-1012-01
PM,2018-10-10 00:00:00,Adult,40.7685720141731,-73.9770439076963,Gray,Ground Plane,,true,false,false,false,false,,false,false,false,false,false,false,false,false,3D-PM-1010-13
PM,2018-10-19 00:00:00,Adult,40.7818120101394,-73.9604576237503,Gray,Above Ground,,true,false,false,false,false,running (across branches),false,false,false,false,false,false,false,false,23I-PM-1019-01
AM,2018-10-08 00:00:00,Adult,40.7759864291323,-73.965019827314,Gray,Ground Plane,,true,false,false,false,false,,false,false,false,false,false,false,true,false,15I-AM-1008-03
PM,2018-10-10 00:00:00,Adult,40.7710230515054,-73.9690080105286,Gray,,,false,false,false,false,true,,false,false,false,false,false,false,true,true,9I-PM-1010-03
PM,2018-10-14 00:00:00,Adult,40.797579073666,-73.950827557335,Gray,Above Ground,Running along stone ledge,true,false,false,false,false,,false,false,false,false,false,false,true,false,42H-PM-1014-02
PM,2018-10-10 00:00:00,Adult,40.7694681558386,-73.9776151109912,Gray,Ground Plane,,false,true,false,false,true,,false,false,false,false,false,false,false,false,4C-PM-1010-09
AM,2018-10-07 00:00:00,Adult,40.7788293026327,-73.9695685186489,Gray,Above Ground,,false,false,true,false,false,,false,false,false,true,false,false,false,true,16D-AM-1007-04
AM,2018-10-06 00:00:00,Adult,40.7706121151491,-73.9763836740342,Gray,Ground Plane,,false,false,false,true,false,,false,false,false,false,false,false,true,false,5C-AM-1006-06
PM,2018-10-13 00:00:00,Juvenile,40.7692014637698,-73.9700264128414,Cinnamon,Ground Plane,Bench,false,false,false,true,false,,false,false,false,false,false,true,false,false,7I-PM-1013-01
AM,2018-10-07 00:00:00,Adult,40.7767001471729,-73.968891673893,Gray,Ground Plane,,true,false,false,false,false,pair with #5,false,false,false,false,false,false,false,true,15F-AM-1007-06
PM,2018-10-12 00:00:00,Adult,40.7933346360478,-73.9598973337711,Black,Ground Plane,,false,false,false,false,true,digging,false,false,false,false,false,false,true,false,34C-PM-1012-01
AM,2018-10-14 00:00:00,Adult,40.7953550639701,-73.9543832609857,Gray,Above Ground,rocks,true,false,true,false,true,,false,false,false,false,false,false,false,false,39F-AM-1014-02
AM,2018-10-10 00:00:00,Adult,40.7696373635315,-73.9788304714091,Gray,Above Ground,,true,false,false,false,false,running from squirrel #5,false,false,false,false,false,false,false,false,4B-AM-1010-06
AM,2018-10-14 00:00:00,Juvenile,40.7905219388359,-73.9615516703494,Gray,Ground Plane,Open ground,true,false,false,true,true,,false,false,false,false,true,false,true,false,31D-AM-1014-04
PM,2018-10-20 00:00:00,Adult,40.770291361572,-73.9751454725998,Gray,Ground Plane,by carousel,false,false,false,false,true,,false,false,false,false,false,false,true,false,6D-PM-1020-06
PM,2018-10-17 00:00:00,Adult,40.7768710160557,-73.9693719015914,Gray,Ground Plane,,false,false,false,false,true,staring,false,false,false,false,false,false,false,false,14E-PM-1017-02
PM,2018-10-10 00:00:00,Adult,40.7697096533728,-73.9775445441194,Gray,Ground Plane,,true,false,false,false,true,,false,false,false,false,false,false,false,false,4C-PM-1010-13
PM,2018-10-14 00:00:00,Adult,40.7977320341094,-73.9584967368893,Gray,Ground Plane,,false,false,false,true,true,"pretended to bury a nut,stuck a leaf on top to make the spot less conspicuous.",false,false,false,false,false,false,true,false,39B-PM-1014-05
AM,2018-10-13 00:00:00,Adult,40.7731716665766,-73.9772239251936,Cinnamon,Above Ground,,true,false,true,true,false,,false,false,false,false,false,true,false,false,8A-AM-1013-05
AM,2018-10-18 00:00:00,Adult,40.7949716693686,-73.954499539822,Cinnamon,Ground Plane,,true,false,false,false,false,,false,false,false,false,false,false,false,true,38F-AM-1018-01
AM,2018-10-08 00:00:00,Adult,40.7709484964577,-73.9729410488021,Gray,Above Ground,to tree,true,false,false,true,true,ran up tree 4 feet and ate leaves,false,false,false,false,false,false,true,false,7F-AM-1008-13
AM,2018-10-17 00:00:00,Adult,40.7762933936464,-73.9706428641753,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,13E-AM-1017-07
PM,2018-10-06 00:00:00,Adult,40.7919360198175,-73.9538251716292,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,35I-PM-1006-01
AM,2018-10-07 00:00:00,Adult,40.7888199519656,-73.9632993246327,Black,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,false,29C-AM-1007-05
AM,2018-10-12 00:00:00,Adult,40.7943731722138,-73.9620542514749,Gray,Above Ground,chasing from tree to ground,true,true,true,false,false,,false,false,false,false,false,false,true,false,34A-AM-1012-01
AM,2018-10-14 00:00:00,Juvenile,40.7913445531266,-73.958932543729,Gray,Above Ground,,false,true,false,false,false,,false,false,false,false,false,false,true,false,33E-AM-1014-11
AM,2018-10-14 00:00:00,Adult,40.7944701994615,-73.9549261242548,Gray,Above Ground,,false,true,false,false,false,playing,false,false,false,false,false,false,true,false,37G-AM-1014-04
AM,2018-10-14 00:00:00,Adult,40.7810709818696,-73.9659156108069,Gray,Ground Plane,,true,false,false,true,true,,false,false,false,false,true,false,false,false,20E-AM-1014-01
PM,2018-10-17 00:00:00,Adult,40.7788765078432,-73.972399596842,Gray,Ground Plane,on hill,false,false,false,false,true,,false,false,false,false,false,false,false,false,15B-PM-1017-04
AM,2018-10-19 00:00:00,Juvenile,40.7962862794303,-73.9582150734453,Gray,Ground Plane,,true,false,false,false,true,,true,false,false,false,false,false,true,false,38C-AM-1019-08
PM,2018-10-17 00:00:00,Juvenile,40.7834099404107,-73.9690212174,Gray,Ground Plane,,true,false,false,false,false,,false,false,false,false,false,false,false,false,21B-PM-1017-05
PM,2018-10-14 00:00:00,Adult,40.7985282963244,-73.9553603438021,Gray,Above Ground,,false,false,false,true,false,,false,false,false,false,false,false,false,false,41D-PM-1014-05
PM,2018-10-19 00:00:00,,40.7793467904743,-73.9726056411971,Gray,Above Ground,,false,false,true,false,false,,false,false,false,false,false,false,false,false,16A-PM-1019-03
PM,2018-10-13 00:00:00,Adult,40.7704148658294,-73.9693841004072,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,8I-PM-1013-06
PM,2018-10-19 00:00:00,Adult,40.7725630886784,-73.9708628933624,Gray,Ground Plane,"Under ""Grape Arbor"" structure behind Bandshell",true,false,false,false,true,digging,false,false,false,false,false,false,false,true,10F-PM-1019-08
AM,2018-10-14 00:00:00,Adult,40.7912158057267,-73.9613429184974,Gray,Above Ground,,false,true,true,false,false,,false,false,false,false,false,false,false,false,32C-AM-1014-02
PM,2018-10-13 00:00:00,Adult,40.7973274000224,-73.9598350385541,Gray,Ground Plane,,false,false,true,false,false,,false,false,false,false,false,false,true,false,38A-PM-1013-04
AM,2018-10-08 00:00:00,Adult,40.7766940405403,-73.969784066769,Gray,Ground Plane,,false,false,false,true,true,burying,false,false,false,false,false,false,true,false,14E-AM-1008-11
AM,2018-10-12 00:00:00,Adult,40.7717297058549,-73.9763593390732,Gray,Ground Plane,,false,false,false,false,true,foraging (loving the acorns!),false,false,false,false,false,false,true,false,7C-AM-1012-03
AM,2018-10-20 00:00:00,Adult,40.769288289111,-73.9759510842771,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,5D-AM-1020-04
PM,2018-10-13 00:00:00,Juvenile,40.7946730924872,-73.9548648518558,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,false,38F-PM-1013-03
PM,2018-10-13 00:00:00,Adult,40.7945431292846,-73.9615900833886,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,false,35A-PM-1013-07
PM,2018-10-07 00:00:00,Adult,40.7919916819219,-73.9531041906469,Gray,Ground Plane,,true,true,false,false,true,,false,false,false,false,true,true,true,false,36I-PM-1007-02
AM,2018-10-06 00:00:00,Juvenile,40.7675726965985,-73.9743369068254,Cinnamon,Ground Plane,,false,false,false,true,false,,false,false,false,false,false,false,false,true,3F-AM-1006-11
PM,2018-10-13 00:00:00,Juvenile,40.7945181285991,-73.9614599022015,Cinnamon,Ground Plane,,true,false,false,false,false,,false,false,false,true,false,false,false,true,35A-PM-1013-11
PM,2018-10-12 00:00:00,Adult,40.7734803954589,-73.9768867959365,Gray,Ground Plane,,true,false,false,false,true,,false,false,false,false,false,false,false,true,8B-PM-1012-01
PM,2018-10-10 00:00:00,Adult,40.7688793288864,-73.9771009024581,Cinnamon,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,false,3D-PM-1010-06
PM,2018-10-08 00:00:00,Adult,40.768453603768,-73.9762227323096,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,3E-PM-1008-02
PM,2018-10-18 00:00:00,Adult,40.7708755098145,-73.9692849074642,Gray,Ground Plane,,true,true,false,false,false,,false,false,false,false,false,false,false,false,9H-PM-1018-06
PM,2018-10-06 00:00:00,Adult,40.7656171832911,-73.97348276186,Gray,Ground Plane,,false,false,false,true,false,,false,false,false,false,false,false,true,false,2H-PM-1006-02
AM,2018-10-17 00:00:00,Adult,40.7938593012595,-73.9562946873694,Gray,Ground Plane,,true,false,false,false,false,,false,false,false,false,false,false,false,true,36F-AM-1017-01
AM,2018-10-07 00:00:00,Adult,40.770638572864,-73.9794481602391,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,4A-AM-1007-03
AM,2018-10-08 00:00:00,Adult,40.7666920046704,-73.9721348050673,Gray,Above Ground,,false,false,false,false,false,teasing barking dog,false,false,false,false,false,false,true,false,3H-AM-1008-01
PM,2018-10-18 00:00:00,Adult,40.7812018159499,-73.968807163616,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,false,19C-PM-1018-02
PM,2018-10-17 00:00:00,Adult,40.7787466095841,-73.9711001278389,Gray,Ground Plane,,true,false,false,true,true,,false,false,false,false,false,false,false,true,15C-PM-1017-01
